tablet_id	label	transliteration
4983	PY Fn 41	PY Fn 41, ___________________________ ]$margo[ ______________________ HORD ]2 V 4 ______________________ HORD ] V 3 ______________________________ ] $vacat ______________________ HORD ___ _ ]O°L°I°V° T° 3° ____ $deest ____ $deest ____ $deest ____ $deest ____ $deest ____ $deest ____ $deest $vest.[ ta-re-wa _____________ HORD T 6 V 4 OLIV 1 o-pi-te-u-ke-e-we ____ HORD T 5 V 3 tu-wa-si ____ $margo
4984	PY Fn 50	PY Fn 50, a-ki-to-jo , qa-si-re-wi-ja ______ HORD[ $qs ke-ko-jo , qa-si-re-wi-ja ________ HORD [ $qs a-ta-no-ro , qa-si-re-wi-ja ______ HORD T[ $qs me-za-ne __________ HORD V 2 _ a₃-ki-a₂-ri-jo _ V 2[ me-ri-du-te _______ HORD V 3 _ mi-ka-ta __ HORD V 3 di-pte-ra-po-ro ___ HORD V 2 _ e-to-wo-ko _____ V 2 a-to-po-qo ________ HORD V 2 _ po-ro-du-ma-te _ HORD V 2 o-pi-te-u-ke-e-we _ HORD V 2 _ i-za-a-to-mo-i _ HORD V 3 ze-u-ke-u-si ______ HORD V 4 $vac. [ _ ] $vacat au[-ke-i-]ja-te-wo , do-e-ro-i _ HORD T 1 mi-jo[-qa ] do-e-ro-i __________ HORD V 3 a-pi-e°-r°a°⸤ ⸥do-e-ro-i ___________ HORD V 3 [•]-w°o°[-•-]ne[ do-e-ro-]i ________ HORD T 3 _ [ ________ $vacat ____________________________ [ ________ $vacat ________ $vacat ________ $vacat _ ] ____ $margo
4985	PY Fn 79	PY Fn 79, _______ $margo _ a₃-pu-ke-ne-ja _____________ HORD T 6 V 4 OLIV 1[ a-ki-re-we ___________________ HORD T 5 du-ni-jo , ti-ni-ja-ta _______ HORD V 5 to-sa-no _____________________ HORD T 6 V 4 OLIV 1 ne-e-ra-wo ___________________ HORD T 6 V 4 OLIV 1 a-e-se-wa ____________________ HORD T 6 V 4 OLIV 1 ka-ra-so-mo __________________ HORD V 5 _ [[OLIV _ ]] wa-di-re-we __________________ HORD T 2 V 3 OLIV T 7 pe-qe-we _____________________ HORD T 1 V 4 ze-u-ke-u-si , i-po-po-qo-i-qe HORD 1 T 7 V 3 te-ra-wo-ne __________________ HORD V 5 to-wa-no-re __________________ HORD T 6 V 4 OLIV 1°[ e-to-wo-ko-i _________________ HORD T 5 V 1 a-ki-to ______________________ HORD T 2 V 3 OLIV 1 ____ a₃-ki-a₂-ri-jo __________ HORD T 1 V 4
4986	PY Fn 187	PY Fn 187, _ a-pi-te-ja ___________ H°O°R°D°[ $qs __ ] _ $NI 2 po-si-da-i-jo-de _______ HORD[ $qs _ ] __ $NI T 1 ka-ru-ke _______________ HORD [ $qs ] ___ F°A°R°[ p°a°-ki-ja-na-de _________ HORD T 1[ ] ___ $NI T 1 ka-ru-ke _______________ HORD T 1 V 3 __ $N°I° T 1 V 3 de-do-wa-re-we _________ HORD T 1 ku-ri-na-ze-ja _________ HORD T 2 ______ $NI T 2 u-po-jo-po-ti-ni-ja ____ HORD T 5° ______ $NI T 4 o-pi-tu-ra-jo __________ HORD T 3 au-to-*34-ta-ra ________ HORD T 1 a-ma-tu-na _____________ HORD T 1 te-qi-ri-jo-ne _________ HORD V 3 u-do-no-o-i ____________ HORD V° 3 po-te-re-we ____________ HORD T° 4 ______ $NI T 4 a-ke-ti-ri-ja-i ________ HORD T 1 V 3 ka-ru-ke _______________ HORD T 1 V 3 i-so-e-ko ______________ HORD T 2 [[V° 3]] po-si-da-i-je-u-si _____ HORD T 1 V 3 *34-ke-ja ______________ HORD T 1 V 3 __ $NI [ a-ro-ja _______________ [HORD ]V 3 ka-ru-ke _______________ H°O°R°D° T° 1° V° 3 _____ $vacat ___________ [ __ ] _ $vacat _____ $margo ___________ [ __ ] _ $margo
4987	PY Fn 324	PY Fn 324, __ e-ti-me-de-i , _ HORD T 2 V 3 __ te-wa-jo , ______ HORD T 2 [ _ ]mo-ke-re-we-i __ HORD T 1 ______ qo-re-po-u-ti , _ HORD T 2 V° 4° [•]-re-j°o°-de , ____ HORD T 1 V 2 __ a-*64-jo , ______ HORD T 1 V 2 se-we-ri-wo-wa-zo , HORD T 1 V 2 __ a-ka-ma-jo , ____ HORD T 1 V 2 o°[-•-]ke-we , _____ HORD T 3 ______ o[-•-]k°e°-te-i ___ HORD T 1 V 2 __ ]de-ra-wo , ____ HORD T 1 V 2[ ] ne-qa-sa-ta , ___ HORD T 1 V 2 __ ]-me-ni-jo , ___ HORD T°[ ]V 2 __ i-ja-me-i , _____ HORD T 1 V 2 __ ]ru-[ ______ ] _ HORD T° 1 V 2 __ o-pe-ro , _______ HORD T 1 V 2 ____________ ] _____________ $vacat ____ ]we , [ ____ ] HORD T 1 ______ pa-ra-ke-se-we , _____ HORD V 3 ____ ]$v.[ ] , [[$v.]] [HORD ___] ______ pi-ja-ma-so , ________ HORD T 1 _________ ]wo-ni , _ H°O°R°D°[ $qs] ____ a-ta-o⸤ ⸥ti-nwa-si-jo , HORD T 1 V 2 ___________________ ]HORD[ ]T 1 ___ re-wa-o , ____________ HORD T 1 V 2 _________ ]$vac. [ ] $v. [ ] _______________ $vacat __________ ]HORD[ $qs] a°[ ___________ ], HORD V 1 po-no-qa-ta , HORD V 1 _ ]-re-k°a°[ HORD ] V 2 Z 2 ke-ro-u-te[ ] HORD V 2 o-qa-wo-ni , HORD V 1 _ ]-ta-ki-jo , HORD V 2 __ pi-re-t°a° , _ HORD V 1 __________ $vacat __________ $vacat __________ $vacat __________ $vacat __________ $vacat $vac.[ _ ]te-pi-ja-qe , HORD [ ]2 to-qi-da-so , HORD V 2 $vac.[ __ ] $vacat $vac.[ __ ] $vacat _____ e°-u°-ru-po-to-re-mo-jo , do-e-ro-i HORD T 1 _ [ _ ] ____________ V 2 ______________________ [ k°o°-pa-wi-jo HORD T 1 [ __________ $margo _____ [ → ke-sa-me-no , ke-me-ri-jo _ HORD T 2 ___ $reliqua_pars_sine_regulis
4988	PY Fn 837	PY Fn 837, $margo [ pi-ri[ _____________________ HORD i-na-[ _____________________ HORD e-ri-[ _____________________ HORD a-k°o°-[•]-ta _ [ ____________ HORD i-je-re-u , a-ti[ __________ HORD pu-ko-ro _______ [ _________ HORD a[-•-•-]na _____ [ _________ HORD ________ $inf._$mut. → ____ $deest ____ $deest _______________________ ] 1 _____ ] $vacat [ ____ ] $vacat ____ $vacat ____ $vacat ____ $vacat $reliqua_pars_sine_regulis ________ $inf._$mut.
4989	PY Fn 867	PY Fn 867, __ $sup._$mut. $v.[ i-qe[ ________________________ HORD pa-na-re-jo _ [ ______________ HORD a-ki-to-jo , qa[-si-re-wi-ja _ HORD mi-jo-qa , do-e-r°o° [ _________ HORD do-ri-je-we ______________ [ _ HORD me-ri-du-ma-si ___________ [ _ HORD ____ $margo ___________________ [ → __ $sup._$mut. ___ $deest ___ $deest ___ $deest ___ $deest __ ]$vacat[ _ ] $vacat [ ] _ $margo _ [
499	KN Sf(1) 4421	KN Sf(1) 4421, i-qi-ja , a-na-mo-to , a-ja-me-na _ CAPS 24°
4990	PY Fn 918	PY Fn 918, ______ ] $margo HORD T ]6 V 4 OLIV 1 HORD ]T° 2 V 3 OLIV T 5° HORD __ ] V 3 [ HORD T ]4⸥ V 4 OLIV 1°[ HORD __ ] V 4 ______ $inf._$mut.
4991	PY Fn 965	PY Fn 965, __ $sup._$mut. HORD T ]4 V 4 OLIV 1 HORD T ]5° [ HORD ]T° 6 V 4[ HORD ]1 T 1 V[ $qs HORD ]1 T°[ $qs __ $inf._$mut.
4992	PY Fn 966	PY Fn 966, _ $sup._$mut. _______ ] $vacat HORD T ]1 V 3 _ $inf._$mut.
4993	PY Fn 970	PY Fn 970, _ $sup._$mut. __ ]s°o°-[ _ HORD ]mi-ka[ __ HORD _ $inf._$mut.
4994	PY Fn 972	PY Fn 972, $sup._$mut. ] _ HORD[ $inf._$mut.
4995	PY Fn 973	PY Fn 973, $sup._$mut. ]$vest.[ ]a°₃[ _ HORD $inf._$mut.
4996	PY Fn 974	PY Fn 974, ] $margo [ ] HORD 1°[ $inf._$mut.
4997	PY Fn 975	PY Fn 975, ______ ] $margo HORD T ]4 V 1 HORD T ]1 V 2[ ] $v.[ HORD ___ ]V° 4 OLIV[ _______ ]$vac.[ _____ $inf._$mut.
4998	PY Fn 979	PY Fn 979, $sup._$mut. ]te-j°e°[ _ HORD $inf._$mut.
4999	PY Fn 989	PY Fn 989, _ $sup._$mut. pa-u-ta[ HORD $vacat[ _ $inf._$mut.
5	KN Nc 4479	KN Nc 4479, ]da-so _ $SA _ M 1
50	KN Nc 8542	KN Nc 8542, _ $sup. $mut. ]k°a° [ _ $inf. $mut.
500	KN Sf(1) 4423	KN Sf(1) 4423, ]i-qi-ja , a-na-mo-to , a-na-to _ CAPS 56°[
5000	PY Fr 343	PY Fr 343, ________________________________ e-ti-we , pa-ki-ja[ ____ po-]se-da-o-ne re-ke-to-ro-te-ri-jo _ OLE+$P°O°[ $qs
5001	PY Fr 1184	PY Fr 1184, ko-ka-ro , a-pe-do-ke , e-ra₃-wo , to-so e-u-me-de-i __________ OLE+$WE 18 pa-ro , i-pe-se-wa , ka-ra-re-we 38 _________ $margo
5002	PY Fr 1194	PY Fr 1194, ]de OLE+$A° V 1 O°L°E°[
5003	PY Fr 1198	PY Fr 1198, ]$A°+$R°E°+$P°A° 2 S 1 V 5
5004	PY Fr 1200	PY Fr 1200, pa-ko-we , a-e-ti-to[ __ OLE
5005	PY Fr 1201	PY Fr 1201, ku-su-p°a° ,° t°o°-so OLE+$PO 1°4 V 2[ ]$vacat
5007	PY Fr 1202	PY Fr 1202, ______________________________________________ V 4 _________________ , pa-ko-we me-tu-wo ,° ne-wo , ma-te-re , te-i-ja OLE+$PA 5 S 1
5008	PY Fr 1203	PY Fr 1203, ku-pa-ro-we , wo-do-we OLE+$PO 1 S 1 V 2
5009	PY Fr 1204	PY Fr 1204, ti-ri-se-r°o°-e , wo-do-we OLE Z 1
501	KN Sf(2) 4424	KN Sf(2) 4424, i-qi-ja / a-ja-me-na _ CAPS 8°
5010	PY Fr 1205	PY Fr 1205, a-pi-qo-ro-i , we-ja-re-pe OLE+$PA S 2 V 4 ________ [
5011	PY Fr 1206	PY Fr 1206, po-ti-ni-ja , a-si-wi-ja , to-so , qe-te-jo O°L°E°+$PA 5 V 4
5012	PY Fr 1207	PY Fr 1207, ]so-de OLE+$A V 3 wo-do-we V 1[ ]V° 1 ______________________ [
5013	PY Fr 1208	PY Fr 1208, wo-]d°o°-we OLE+$PO 3 S 2 V 4
5014	PY Fr 1211	PY Fr 1211, ]-na-de e-ti-we OLE V[ $qs
5015	PY Fr 1212	PY Fr 1212, ] _ OLE S 1
5016	PY Fr 1215	PY Fr 1215, wa-na-ke-te , wa-na-se-wi-jo , we-a-re-pe _ sa-pe-ra[[ __ ]]ra[[ _ ]]
5017	PY Fr 1216	PY Fr 1216, pa-ki-ja-ni-jo-i , pa-ko ___ OLE+$PA 1 V 2 _______ $vacat
5018	PY Fr 1217	PY Fr 1217, _ e-ra₃-wo , pa-ko-we , we-ja-r°e°-p°e°[ re-ke-e-to-ro-te-ri-jo _ pa-ki-ja-na-de _ OLE+$A V 1
5019	PY Fr 1218	PY Fr 1218, _ e-ra₃-w°o°⸤ ⸥we-ja-re-pe , po-r°o°[-wi-to di-pi-si-je-wi-jo ____ OLE+$A S 1 ____ $vacat ____ $vacat ____ $vacat ____ $margo
502	KN Sf(2) 4425	KN Sf(2) 4425, i-qi-]ja / a-na-to _ CAPS[
5020	PY Fr 1219	PY Fr 1219, _____ $vacat wa-no-so-i , po-se-da-o-ne _ OLE+$A V 2
5021	PY Fr 1220	PY Fr 1220, ro-u-si-jo , a-ko-ro , pa-ko-we _ OLE+$PA V 3° di-pi-si-jo-i , wa-na-ka-te _______ OLE+$PA S 1
5022	PY Fr 1221	PY Fr 1221, po-ro-wi-to , wa-na-se-wi-ja ___ OLE+$A S 1
5023	PY Fr 1222	PY Fr 1222, _______________ OLE+$PA V 1 wa-na-so-i , to-no-e-ke-te-ri-jo
5024	PY Fr 1223	PY Fr 1223, ]ti-no-de , e-ra-wo pa-ko-we , we-a-re-pe _ OLE+$A S 2 _ ]wo-do-we-qe we-a-re-pe _ OLE+$A S° 2
5025	PY Fr 1224	PY Fr 1224, ______________ pa-ko-we , e-ti-we pa-ki-ja-ni-jo-jo ,° me-no⸤ ⸥po-se-da-o-ne OLE+$PA Z 2
5026	PY Fr 1225	PY Fr 1225, e-ra₃-wo , u-po-jo , po-ti-ni-ja we-a₂-no-i , a-ro-pa __ OLE+$A S 1
5027	PY Fr 1226	PY Fr 1226, ro-u-si-jo , a-ko-ro , te-o-i , pa-ko-we OLE+$PA V 3 _______ $vacat
5028	PY Fr 1227	PY Fr 1227, wa-na-ka-te , wa-na-so-i , [ ] S 1 V 1
5029	PY Fr 1228	PY Fr 1228, wa-na-so-i , e-re-de __ O°L°E°+$PA V 1
503	KN Sf(2) 4426	KN Sf(2) 4426, ]i-qi-ja / a-ja-me-na _ CAPS 24
5030	PY Fr 1229	PY Fr 1229, ]r°o° __ OLE+$PA V 1
5031	PY Fr 1230	PY Fr 1230, di-wi-jo-de __ OLE+$A V 1
5032	PY Fr 1231	PY Fr 1231, _ po-ti-ni-ja , di-p°i°[-si-]jo-i , t°e°[ ke-se-ni-wi-jo[ ____________ ]OLE S 1[ __ $margo __ [ _______________ ] $margo [
5033	PY Fr 1232	PY Fr 1232, di-pi-si-jo-i , po-ro-wi-to , pa-ko-we _ OLE+$RO S 1 ______ $vacat
5034	PY Fr 1233	PY Fr 1233, ]so pa-ki-ja-na-de OLE+$PA V 1
5035	PY Fr 1234	PY Fr 1234, wa-na[
5036	PY Fr 1235	PY Fr 1235, wa-]na-so-i , wa-na-ka-te , pa-k°o°[-we ]OLE+$PA 1 ]w°a°-na-so-i , po-ti-ni-ja , pa-ko-we OLE+$PA V 3
5037	PY Fr 1236	PY Fr 1236, pa-ki-ja-ni-jo , a-ko-ro , u-po-jo , po-ti-ni-ja , OLE+$PA S 1 V 1 _____ $vacat
5038	PY Fr 1237	PY Fr 1237, _ $sup._$mut. ]t°o°-no ___ [ ___ ] OLE+$A V 1
5039	PY Fr 1238	PY Fr 1238, ]so-de wo-do-we _ OLE S 1
504	KN Sf(1) 4427	KN Sf(1) 4427, ]i°-qi-ja , / a-na-mo-to , a-ja-me-na _ CAPS 3°7[
5040	PY Fr 1240	PY Fr 1240, _ e-ra₃-wo , pa-k°o°[-we di-pi-si-jo , _ e-qo-[ __ OLE+$A _ V 1 ______ [ ____ $margo __________ [
5041	PY Fr 1241	PY Fr 1241, ]qe-te-jo , jo[ OLE ]1° S[ $qs
5042	PY Fr 1242	PY Fr 1242, _ a-ro-pa e-ra₃-wo , e-p°i°[ _ OLE
5043	PY Fr 1243	PY Fr 1243, OLE] V 1
5044	PY Fr 1244	PY Fr 1244, me-ki-to-de[ _ OLE
5045	PY Fr 1245	PY Fr 1245, ______ pa[ ]jo-i _ e°[ _ OLE
5046	PY Fr 1246	PY Fr 1246, ]-we OLE+$PA S[
5047	PY Fr 1251	PY Fr 1251, wa-na-so-i°[ _ OLE
5048	PY Fr 1255	PY Fr 1255, ___ ]z°o°-t°o° ]nu-wi-jo V 1 × [
5049	PY Fr 1338	PY Fr 1338, e-qo-me-ne-[ di-pi-si-jo-i[ _ OLE
505	KN Sf(1) 4428	KN Sf(1) 4428, _ ] wi-ri-ne-o , o-po-qo , ke-ra-ja-pi , o-pi-i-ja-pi i-]qi-ja , / po-ni-ki-ja , me-ta-ke-ku-me-na , _ CAPS 1
5050	PY Fr 1355	PY Fr 1355, te-o-i , a-ro-pa , pu-[ _ OLE
5052	PY Fr 1479	PY Fr 1479, ]O°L°E°+$P°O° 2 S°[ _ ]V°[
5053	PY Gn 428	PY Gn 428, __ ]$vest. , _ [ ] [[$vest.]] [ _ ]$vest.[ ]m°e°-jo , _______ [ ka-ra-te-mi-de _ VIN 1 S 2 [ tu-ra-te-u-si __ VIN S 1 o-ro-ke-we _ VIN S 1 i-d°o°-me-ni-jo ,° _ S 1 _ ki-jo-ne-u-si __ S 1 ___ $vacat ___ $vacat ___ $margo
5054	PY Gn 720	PY Gn 720, _ da-ka-ja-pi , pi-ke-te-i VIN 10 i-ka-sa-ja , ru-ki-jo ____ VIN 9 ___ $vacat ___ $vacat ___ $vacat ___ $vacat ___ $vacat ___ $margo
5055	PY Ja 749	PY Ja 749, to-so-pa _ L 34 M 26
5056	PY Ja 1288	PY Ja 1288, ___ $vac. __ [[ __________________ ]] ka-ra-wi-so _ AES M 4 N 1 P 6
5057	PY Jn 310	PY Jn 310, __ ]a-ke-re-wa , ka-ke-we , ta-ra-si-ja , e-ko-te , ti-qa-jo _ AES M 1 N 2 ___ qe-ta-wo _ AES M 1 N 2 a₃-so-ni-jo AES M 1 N 2 __ ta-mi-je-u __ AES M 1 N 2 e-u-ru-wo-ta AES M 1 N 2 _ e-u-do-no _____ AES M 1 N 2 po-ro-u-te-u _ AES M 1 N 2 wi-du-wa-ko _ AES M 1 N 2 _______ $vacat _ to-so-de , a-ta-ra-si-jo , ka-ke-we[ ] $vacat pa-qo-si-jo 1 __ ke-we-to 1 _ wa[-•-•-]re-u[ 1] $vacat pe-ta-ro 1 _______ $vacat _ to-so-de , do-e-ro , ke-we-to-jo 1 i-wa-ka-o 1 pa-qo-si-jo-jo 1 ____ po-ro-u-te-wo 1 [[a-[ ______ ]] $vacat po-ti-ni-ja-we-jo , ka-ke-we , ta-ra-si-ja , e-ko-te , ]i-ma-di-jo __ AES M 3 _ tu-ke-ne-u ___ AES M 3 _ ] AES M 3 _____ i-wa-ka ____ AES M 3 a-]ta-ra-si-jo , pu₂-s°i°-ja-ko 1
5058	PY Jn 320	PY Jn 320, _ o-re-mo-a-ke-re-u° , ka-ke-we , ta-ra-si-ja , e-ko-te a-mo-ta-jo ___ AES M 5 ____ e-ki-wo _ AES M 4 ka-ka-po _____ AES M 4 ____ k°u°-pi-ri-jo __ AES M 4 ki-ri-*82-jo _ AES M 5 ____ d°e°-we-ro _____ AES M 3 ka-sa-to _____ AES M 3°[ ] __p°e°[-•-]qo-ta _ AES M 5 a-ti-p°a°-mo ___ AES M 1[ _____________ ]u _ AES M 3 wi-tu-ta _____ AES M [ $qs ____________ ] _ AES M 4 _______________________________________ ] $vacat ___ ] $vacat [ _____ ] $vacat [ _________ ] $vacat _ ] ________ $vacat ________ [ _______ ] _ $vacat to-so-de , ka-ko _ AES ___ L[ _______ ]1 _ M 26 ___________ $vacat ___________________________ ] , ka-ke-we _________________________ ]t°a° 1 do-r°o°-jo 1 ________________________ ]-re-u 1 _________________________ ] $margo
5059	PY Jn 389	PY Jn 389, ___ a°-ka-si-jo-ne , ka-ke-we , ta-ra-si-ja , e-ko-te _ pi-ra-me-no AES M 3 ___ ma-u-ti-jo ____ AES M 3 e-do-mo-ne-u AES M 3 ka-ra-wi-ko AES M 1 N 2 _ pi-we-ri-ja-ta _ AES M 1 N 2 sa-mu-ta-jo AES M 1 N 2 _ wa-u-do-no _____ AES M 1 N 2 [[k°a°-r°a°-p°a°-s°o° A°E°S° M°[ ]] ka-ra-pa-so AES M 1 N 2 _ pi-ta-ke-u _______ AES M 1 N 2 mo-re-u ___ AES M 1 N 2 _ ti-ta-[•-]wo _____ AES M 3 to-so-de , _ e-pi-da-to , ka-ko , pa-s°i° _______ AES M 6 [[to-so-de ,° _ ka-ko ___ AES M 27 ]] to-so-de ____ ka-ko ___ AES M 27 ___ $vacat _ to-so-de , a-ta-ra-si-jo , ka-ke-we , te-te-re-u 1 _ pa-pa-jo 1 pi-ro-we-ko 1 a₂-nu-me-no 1 _ ko-so-u-to 1
506	KN Sf(2) 4465	KN Sf(2) 4465, ]  , a-na-mo-ta _ *$245 22 ____ [
5060	PY Jn 410	PY Jn 410, ___________________ ]ta-ra-si[-ja e-ko-te _______ $deest _______ $deest w°e°-[ u-de-wi-ni-j°o°[ __________ AES ]M° 6[ _______ $vacat [ ____________ ]$vac.[ to-so-de , ka-ko , AES [ L ]1° M[ $qs ______ $vacat [ ___ ] ___ $vacat to-so-de , a-ta-ra-si-jo[ ka-ke-we ] [[ _ ]] ke-ro 1 de-ko-to-jo , do[-e-ro __ ] $vacat ______ $margo
5061	PY Jn 415	PY Jn 415, ru-ko-a₂-k°e°-re-u-te , ka-ke-we , ta-ra-si-ja , e-ko-te re-u-ko-ro-o-pu₂-ru AES M 5 a₃-ta-ro AES M 5 wi-du-wo-i-jo AES M 5 ___ ke-ti-ro _ AES M 5 a-me-no _____ AES M 5 ___ pa-pu-so _ AES M 5 a-ka-s°a°-no __ AES M 4 _______ $vacat ]t°o°-so-de [ ] ka-ko[ ] ___ AES [[M]] _ L 1 M 4 ] _____ $vacat to-so-]de , a-ta-ra-si-jo , ka-ke-we _____ [ ] $v. ____ ]me-no 1 na-wa-to 1 e°-te-re-ro 1 [ ] $v. [ ru-ki-jo 1 a-na-te-u 1 ___ [ __ ] $vac. [ _ ] $v. [ _______ $vacat _______ $vacat _______ $margo
5062	PY Jn 431	PY Jn 431, __ a-pe-ke-i-jo , ka-ke-we , ta-ra-si[-ja e-ko-te wi-ja-ni-jo AES M 5 ka-ra-*82[ ______ ]AES M ⸤5[ ] ko-tu-ro₂ _ AES M 5 ma-na-si-we-ko AES M 5 da-m°a°-so ______ AES M 5 __ qe-ta-ko _ AES M 4 a-ko-to-wo ___ AES M 7 u°[-•-]i-jo ____ AES M 6 [[ ___________ ]] ma-wa-si-jo __ AES M 5 qe-t°o°-ro-no ___ AES M 7 qa-si-re-u , a-pi-qo-ta 1 [ ]i°-*65-qe 1 _ to-so-de , ka-ko , _ AES [ ___ L 1 _____ ] M 24 ______ $vacat ______________ [ ______________ ] ____ $vacat to-so-de , a-ta-ra-si-jo , ka-ke[-we _______ ] ____ $vacat a-ta-tu-ro 1 i-ta-ra-jo 1 sa[ _________ 1 __ ] ____ $vacat wi-ja-te-wo 1 no-e-u 1 tu-ri-ja-[•] 1 qe-t°a°-k°o°-jo , do-e-ro 1 a-ka-ma-wo 1 _ e-pe-ke-u 1 _ *82-de 1 _ pu-te-u 1 ko-ne-wa-ta 1 _ qe-to-ro-no 1 _ mo-re-u 1 _ a-e-ri-qo 1 ______ $vacat ______ $vacat _ a-pe-ke-e , ka-ke-we , po-ti-ni-ja-we-jo , ta-ra-si-ja , e-ko-te ko-za-ro AES M 6 __ a-ke-wa-ta AES M 3 __ sa-ke-re-u AES M 6 we-we-si-jo AES M 3 _ ko-ta-wo AES M 3 _ da-u-ta-ro AES M 6 ______ $vacat to-so-de , ka-ko _________ AES M 27 _________________________ [ ________ $vacat [ ________ ] _____ $vacat ____________________ [ to[-so-de ]a[-ta-]ra-si-jo , ka-ke-we , ka-ri-se-u 1 du-ko-so[ 1 ko[ ____________ ]1 e-u-wa-ko-ro 1 ke-we-no 1 a-ta-o 1 _____ [ ________________ ]wa-ti-ro 1 me-ri-wa-[•] 1 ________________ [ ____________ ] i-je-re[-wo ]V°I°R° 10 to-sa-no-jo VIR 5 ______________________ VIR ]1 a-mu-ta-wo-no VIR 31
5063	PY Jn 478	PY Jn 478, wi-j°a°-we-ra₂ , ka-ke-we , ta-ra-si-ja , e-ko-te ko-ro-tu-no _ AES M 4° _ pu-ko-ro[ _ ] _ AES M 3 [ ra-wo-ke-ta _ AES M 4 _ a[-•]-a₂-ro ___ AES M 4 [ di[ _________ AES M ]4[ ]wa-ni-ko _____ A°E°S°[ M ]4 ma-[ ________ AES M ]2[ ] $vacat _____ [ ______ ] $vac. $v.[ _____________ ] __ $vacat ____ [ ___________ ] $vac. to-s°o°[-de ___________ ]ka-ko _ AES M° 2°6° $v.[ ________________ ] ___ $vacat ________________ [ to-so-de , a-ta-ra-si-jo , ka-ke-we e-u-r°o°-t°o°-qo 1 _____ $vacat _____ $margo
5064	PY Jn 601	PY Jn 601, po-wi-te-ja , ka-ke-we , ta-ra-si-ja , e-ko-te wo-di-jo , AES M 6 to-ro-wi AES M 8 _ e-u-po-ro-wo AES M 8 o-qa ___ AES M 4 te-u-to __ AES M 5 pu₂-ti-ja AES M 6 po-to-re-ma-ta AES M 8 [ ]wa-pa-no _ AES M 8 po-so-ro AES M 8 __ mo-da __ AES M 8 _ pe-po-ro AES M 4 o-na-se-u _ AES M 12[ ] $vest.[ _ ]AES M 8°[ ] $vacat ko-to-wa-[ ]AES M 8 ____ t°o°[-so-]d°e° , e-p°i°-da-to AES M 7 qa-si-re-u , pa-qo-s°i°[-jo ]1 to-so-pa , ka-ko _____ [ ]AES __ L 3 M 1⸤4[ ___ $vacat [ ____________ ] $vacat [ _ ] _ $vacat to-so-de , a[-ta-ra-]s°i°-jo[ ka-ke-we _ ]ti-na-jo 1 po-so-ri-j°o° 1°[ _______________ ]ne-wo 1 i-pe-ra-ta 1 sa-nu-[ ___ 1 ________________________ ] $vacat _______ $vacat [ _________________________ ] $vacat _______ $vacat _______ [ _____ ] _ $vacat _ [ _______ $vacat _______ $margo
5065	PY Jn 605	PY Jn 605, __ a-pi-no-e-wi[-jo] ,° ka-ke-we , ta-ra-si-ja , e-ko-te _ to-ri-jo ___ AES M 1 N 2 e-do-mo-ne-u ________ AES M 1 N 2[ mi-ka-ri-j°o°[ ] AES M 1 N 2 pu-ra-ta ______ AES M 1 N 2 u-wa-ta ______ AES M 1 N 2 ka-ta-wa ______ AES M 1 N 2 _______ $vacat a-ta-ra-si-jo , ka-ke-we wi-ti-mi-jo 1 ma-no-u-ro 1 a-we-ke-se-u 1 _______ $vacat to-so-de , do-e-ro pe-re-qo-no-jo 2 a₃-ki-e-wo 2 mi-ka-ri-jo-jo 1 pu-ra-ta-o 1 ________ ] _ $margo _______________________________ [
5066	PY Jn 658	PY Jn 658, _ ka-ke-we , ta-ra-si-j°a° , e°-ko-si e-ni-pa-te-we , we-we-si-jo 1 ______ AES M 5 ma-ka-wo 1 ____ AES M 5 pi-ro-ne-ta 1 _ AES M 5 pa-q°o°-ta 1 ____ AES M 5 au-ta-mo 1 ____ AES M 5 po-ro-u-jo 1 __ AES M 5 o-na-se-u 1 ___ AES M 5 po-]r°o°-ko 1 ___ AES M 5 re-u-ka-ta 1 __ AES M 5 wa-ka-ta 1 ____ AES M 5 o-tu-wo-we 1 __ AES M 5 wo-wi-ja-ta 1 _ AES M 5 pe-re-ta 1 ____ AES M 5 po-ru-e-ro 1 __ AES M° 5 o-pe-ra-no 1 __ AES M 5 a°-tu-k°o° 1 _____ AES M° 5 [[ko-ma-d°o°-r°o° __ AES M° 5° ]] to-so-de , ka-ko _ L 2° M 20 [[5]] to-so-de , a-ta-ra-si-jo ____ $vacat ____ $margo _____________________________ [
5067	PY Jn 692	PY Jn 692, _________________________________ e-ko-te _ na-i-se-wi-jo , ka-ke-we , ta-ra-si-ja ri-ja-ko AES M 6 _ a-pe-te-u AES M 6 _______ $vacat to-so-de , a-ta-ra-si-jo , ka-ke-we ra-ma-jo 1 ma-no-u-ro 1 re-u-si-wo 1 ke-ki 1 r°i°-k°u°-we 1 po-ti-na-jo 1 ______ $margo
