text	value	surface	kind	subject	context
torquemada_v1	1000	mil	words	person	gados los cem-= poalles, aviendo andado poco mas de medio quarto de legua, por detras de vn cerrillo, alomaron lalta mil indios, bien armados. acomerjeron a los cal= tellanos con cl alarido , que luclen, tirando muchos dardos , piedras » 
torquemada_v1	1000	mil,	words	other	n ellos, los quales dieltramente fe fueron retirando , y llevando a los caltellanos a vna embolfcada de mas treinta de mil, que eftaban el arroio arriba , por vnas quebradillas, que avia acia el palo mui alpero , adonde los caltellanos le vie
torquemada_v1	1000	mil	words	other	xercito de la senoria de tlaxcalla 3 y de na batalla , que prefentaron los tlaxcaltecas , de mas de ciento y cmquenta mil combatientes , y vh prefente arrogante , que bin cieron a los nue/os tando las cos fas en cite efltado, vn indio 
torquemada_v1	400	quatrocientas	words	person	de el exercirto , lalio a la campana, con la otra parte , y los caballos. quemo a quatro, o cinco lugares, bolvio con quatrocientas perfonas , lin recibir dano, aun= que le fueron cargando los enemigos haita el quarcel, y hallo, que los capitanes tla
torquemada_v1	150000	ciento y cinquenta mil	words	person	, que otro dia irian averle , y relponderle. por elta refpuelta tan determinada, y aver fabido , que le avian juntado ciento y cinquenta mil hombres , entendio fernando cortes en «ordenar de tal manera fu exercito, que no le hallalen delapercibido. de jos 
torquemada_v1	150000	ciento y cincuenta mil	words	other	tras del exercito , porque le avia de pelear, y porque en tiempo de paz viaban llevarla delante , y que ferian todos ciento y cincuenta mil combatientes , los mas flecleros , que en quebradas, y recueltos, eran mui cerreros , y que temian mucho de aquellos tr
torquemada_v1	2000	dos mil	words	person	 vando parecio a los 2 tlaxcaltecas, que los caltellanos avrian comido, con grandes fieros , xicotencat] mando , que dos mil hombres fucfen a los caltellanos , diciendo : id a tomar aquellos hombres rebolados, o vomitades de la mar, y i1 (e os
torquemada_v1	2000	dos mil	words	other	 como valientes , pues fois la flor de nueftro exercito, y vais apelear por los diofes , y por ia patria. palaron los dos mil animofarmente la barranca , y con :mucha ofadia megaron a la .torre. salicron a ellos los de a caballo , y figuieron l
torquemada_v1	1000	mil	words	person	a los enemigos. fernando cortes ,el figuiente dia, falio a la campana , quemo algunos pueblos , y faqueo vno detres mil vecinos , adonde avia poca gente de guerra, porque la maior parte efltaba en el exercito3 con todo elo pelearon, cono
torquemada_v1	1000	mil	words	other	 avia te» nido contra los tlaxcaltecas , y antes de hablar, le dieron vn prelente , de parte de ui rei , en que avia mil ro, pas de algodon, muchas, y ricas piecas de pluma, mil caltellanos de oro , en grano , mui fino, como fe coge en la
torquemada_v1	1000	mil	words	other	r, le dieron vn prelente , de parte de ui rei , en que avia mil ro, pas de algodon, muchas, y ricas piecas de pluma, mil caltellanos de oro , en grano , mui fino, como fe coge en las minas. dixo el mas viejo, que fu se, nor motecuhguma le
torquemada_v1	20000	veinte mil	words	person	cl. publicaronie las pas zes por la ciudad , y provincia ,con regocijo 3 hizofe vn mitote ,( que es baile) de mas de veinte mil hombres de la nobleza , aderecados ricamen= te. cantaron la valentia de los calte. llanos , y el contento de fu amilt
torquemada_v1	1500	mil y quinientas	words	other	as palabras , haita que buelto el menfagero de mexico, al lexto dia ,llevo diez jolas de oro ricas , y bien labradas , mil y quinientas ropas de algodon, y rogo a cories, de parre de motecuhcuma , que no [e pulicle en aquel peligro de entrar en tlaxcalla ,
torquemada_v1	100000	cien mil	words	other	r pompa, y madies , gcitad , que pudieron , acompanados de otros muchos grandes senores de la republica , con mas de cien mil tiombres. fueron diferentes recibimientos los de la provincia , porque el primero fue en tecompantzinco , y el fegundo 
torquemada_v1	1000	mil	words	person	ue efta republica tenia con el. mando a fu gente, que no romafen fino loque les diefen; pero los naturales les hacian mil placeres 5 y los caltellanos , y los indios , que llevaron , eftuvieron mul comedidos , iin falir (in licencia de los 
torquemada_v1	50000	cinquenta mil	words	person	, adonde feria mas regalado. los tlaxcleras lo contradecian , y con malor vehemencia ofrecian para fu acompanamiento , cinquenta mil soldados, para los cholultecas , aunque en mucho tiempo avian tenido paz con ellos, porque fobornados de motecuhcuma ,
torquemada_v1	100000	cien mil	words	person	, y huexotzinco , con reltitucion , de lo que los vnos a los otros en la guerra fe avia tomado. salio acompanado de cien mil hombres , y fentian mucho, “que cortes emprendieile aquel viage, porque vmos le tenian por perdido , y otros conf
torquemada_v1	1000	mil	words	person	recer , tres imil tlaxcaltecas, con los capitanes , que le moltraron mas aficion; (aunque otros dicen, que eran feis mil ) y no quiio maior numero , por no ponerie en manos de gente barbara, de cuia fee, hafta entonces ,no tenia mucha exper
torquemada_v1	10000	diez mil	words	other	e dexaban, iba con= tentiiimo , pues que valian mas, que orros quarro doblados. salieronie otro dia a recibir mas de diez mil ciudaz danos , € diverias tropas, con rolas; 5 kk flog 38 libro quarto flores, pan, aves, y fritas, y mucha a
torquemada_v1	30000	treinta mil	words	other	iedra , que renian rez cogida , darian fobre ¡os caftellanos) y los podrian prender , y entregar ad todos; y que los treinta mil culhuas; eltuvicien en pueftos tales ,( fin entrar en la ciudad ) que pudielen prender; o inatar, a los que fe efcapa
torquemada_v1	1000	mil	words	person	o, aunque citaban armados, y tenian las calles atajadas , mas defpues acometicron con animo varonil, matarun cali feis mil pertonas, fin tocar a ninos , ni mugcres. (porque afsi fe les ordeno por corits) tenian de tiempos muy atralados eltos
torquemada_v1	20000	veinte mil	words	person	, y los senores de la republica, proveieron , que el capitan general, xicorencatl fueie a focorrer a los auigos , con veinte mil soldados, que con mucha brevedad llegaron , y hicieron iu ofrecimiento ¿ y aviendoielo agradecido , fernando cortes di
torquemada_v1	1000	mil	words	other	 ; y los indivs amix gos , hicieron de preito muchas barracas , en las quales (e apofentaron y que ferian halta feis mil los tlaxcaltecas, cempoaltecas , huexorzincas, y cholulltecas, que venian , los quales para ler diferenciados de los
torquemada_v1	3000	tres mil	words	other	acer , llego vn senor pariente del rei , acompanado de muchos caballeros , a vifitara cortes, y que le prefento halta tres mil pelos de oro, y que le rogo , que le bolriefe; porque en mexico , no le podia entrar, lino en barquillas , y que pade
torquemada_v1	4000	quatro mil	words	other	ito numero de gente, aliende de la mucha , que eltaba en la calgada. prefentaronle.efelavas, plumajes , ropa, y hafia quatro mil pelos de oro. el senor de lizrapalapan, ligo a corres vn racona:niento, dandole la bien: llegada , de parte del rei. c
torquemada_v1	400	quatrocientos	words	other	 cubiertos de roias, y flores; mui olorofas : avia eltanques de agua dulce, con mucho pefcado : tenia. vn eltanque de quatrocientos pafos , en quadro, y mil y (eiicientos de circuito, con elcalones, halta el agua; y hafta el suelo 5 acudian a los eflt
torquemada_v1	10000	diez mil	words	other	fltanques muchas gargoras, labancos”, gaviotas, y otras aves , que. muchas veces cubrian el figua. tenia elta ciudad diez mil cafas , la mitad de ellas fundalas cn la: laguna salada , y la otra mitad , fobretierra-firme : vna fuente enel camino
torquemada_v1	4000	quatro mil	words	other	incipio , le pudieran ver las puertas de mexico. eitan a los lados de ella, mexicarzinco , lugar en aquel tienpo, de quatro mil calas, eu el agua, coiohuacan , que tendria orras (ei9 mil , afentadas en tierra-firme , mul fertil, fano, y alegre;
torquemada_v1	1000	mil ,	words	other	de ella, mexicarzinco , lugar en aquel tienpo, de quatro mil calas, eu el agua, coiohuacan , que tendria orras (ei9 mil , afentadas en tierra-firme , mul fertil, fano, y alegre; y otro , llamado huitzilopochco , con cinquenta mi. eitos tre
torquemada_v1	1000	mil	words	person	n algunos, embio a pedro de alvarado, para que jos hiciefe falir , y no hallo niaguno. eran , como (e ha dicho, feis mil indios amigos , los quales le fegaian, porque en cholulla fe le avian junrado otros tlaxcalrecas, y cholulltecas, y de
torquemada_v1	4000	quatro mil	words	other	es a los lados, y enmedio vn preril almenado , con dos puertas. aqui le detuvo cortes , porque le faliercon a recibir quatro mil caballeros cortefanos , ricamente veitidos de vna milma manera: cada vno, como llegaba, adonde cortes eltaba, tocando 
torquemada_v1	3000	tres mil,	words	other	 , docientos senores , como en procelion, todos defcalcos , de tras de el, y con ropas de otra mas rica librea , que tres mil, que iban delante. motecuhcuma iba por medio de la calle , y los docientos de detras , arrimados, quau= to podian, a la
torquemada_v1	450	quatrocientos y cinquenta	words	person	eculiciunma , rei poderofifimo en fu propria cafa , en lugar fortifimo , carre infinidad de gente , no teniendo fino quatrocientos y cinquenta companeros. y es af, que fue atrevimiento nunca vilto , y mas le debe atribuir a dios efte hecho, que a pecho humano 
torquemada_v1	3000	y tres mil	words	person	ros , mui hermofos de rapina. quando iba a caga de monteria , le llevaban en ombros, con las guardas de caltellanos , y tres mil indios tlaxcaltecas , que por fer (us antiguos enemigos , era impoble , que no fintieie mucho el verlos, acompanabanle
torquemada_v1	1000	mil	words	other	os apofentos, y tan anclias, que de(pues de vacias, [e aloxaban en cada vna dos caftellanos. sacaron al patio mas de mil cargas de ropa ; quifolas bolver corres a motecuhcama , pero no lo permitio , diciendo: que lo que vna vez daba , no lo
torquemada_v1	1000	mil	words	person	 de motecuhcama fe pondera, fue: tener gran cuenta con la limpieca de mexico , que por lo menos en cada calle andaban mil hombres barriendola, y regandola , poniendo de noche por trechos , grandes braleros de fuegos y en el entretanto que 
torquemada_v1	1000	mil	words	other	e [u parte, culta imagen queria poner en el templo maior 3 pues por fu virtud , tendrian buenas sementeras , y otros mil bienes , que atribuia a fus fallos diofes. y no perdiendo tiempo, en elta refolucion , en buen lugar del templo, fe 
torquemada_v1	100000	cien mil	words	person	n los diez y ocho de fu reino: v.ali fue cofa cierra, que antes que moteculiguma hablate a corres , tuvo apercibidos cien mil hombres de guer= . ta , para hecharle por fuerca, €n ; calo , que por bien no quilieie irie. 1atb.a6 1far.c.28.
torquemada_v1	800	ochocientos	words	other	al inftante otro correo, y en pintura moftro , y de palabra dixo , que eltaban en tierra ochenta y cinco ca. ballos , ochocientos lufantes , y doce piecas de arrilleria. morecuhcuma abra. co a cories, y le dixo , que le queria mas que nunca , y le 
torquemada_v1	1000	mil	words	person	ion de lo ganado, ja qual avia de (uceder » y de todos, ¿ou la diviuon, (1 los indios lo entendian , pues avia mas de mil para cada cultellano 3 y pedirle , que le viclen, para ler de acuerdo 5 y quando otra coia le pareciele, convenia , q
torquemada_v1	2000	dos mil	words	person	onfocmz a la mueitra , que dio , y fe quitalen las navajas, con que los indios vlzbanarmarlas , y que le aiudafen con dos mil hombres de aquella nacion : todo lo qual fue prelto apercibido , y los hierros - hechos mas primos , que la mucltra ,
torquemada_v1	1000	mil	words	person	no ,a quen iba a recibir, era lu herman , v que fino fuele bueno, le que iu caltigar , para lo qual avia menciter fcis mil hombres de guerra , y no los pidio para lervirle de ellos , fino por hacer eltruens do, y porque licgafe la fama a nar
torquemada_v1	2000	dos mil	words	other	o, que avia confeguido fuintento; y ya eltaba avifado barrientos, adonde le avia de hallar con las pi cas , y con los dos mil chinantecas, el qual llego al punto , y al lugar, que [e le mando, y las picas eran mui buenas, y mui largas, y los s
torquemada_v1	2000	dos mil	words	other	 quien fe dieron , te iban exercitany do cun ellas , y tobvilla enlenando a cada vno , como la avia de jugar 5 y los dos mil chinantecas, ta:mbien tralan picas , y todos quiio cortes , que ie armalen de ichcalhuipiles , porque fabia, lo que im
torquemada_v1	2000	dos mil	words	other	 con elto parecio *, que fe podia eftar con feguridad. y publicamente mando pamphilo de narvaez -promerxr , que daria dos mil pelos a quien maraie a fernando cortes ,o a -goncalo de sandoval. y mando , que -.en fus apolentos durmiefen buen gol
torquemada_v1	3000	tres mil	words	person	na quebrada , y dixo pocas palabras a la gente , dando animo , y ofrecio al que le dieic muerto , o prelo a narvaez ,tres mil caftellanosde oro, mul y quinientos al fegundo , que a fu perfuna llegale , al tercero mil, protefto , que fu princip
torquemada_v1	500	y quinientos	words	person	as a la gente , dando animo , y ofrecio al que le dieic muerto , o prelo a narvaez ,tres mil caftellanosde oro, mul y quinientos al fegundo , que a fu perfuna llegale , al tercero mil, protefto , que fu principal deleo avia lido fiempre el enfalg
torquemada_v1	1000	mil,	words	other	, o prelo a narvaez ,tres mil caftellanosde oro, mul y quinientos al fegundo , que a fu perfuna llegale , al tercero mil, protefto , que fu principal deleo avia lido fiempre el enfalgamiento de la fe, y que iba provocado a aquella facion. 
torquemada_v1	1100	mil y cien	words	other	andole el senor de cempoala vna legua. liego aquel dia a la rhaconada , el feguado camino llete lezras. lleyada mas de mil y cien rtpanoles ¿y ellzado alojado er el campo , junto 2 ya ria , acudizeona muchos indios con comida , y de todos ios lugar
torquemada_v1	1000	mil	words	other	de la donar quia ludiana, profiesieron fu camino a tlaxcalla, adonce los aguardaba cortes; tomoles mueltra , halio mil peones , y cien caballos ( aunque en efte numero muchos varian) y continuando [u camino, embio a fray bartolome de olm
torquemada_v1	1000	mil	words	other	ue por ocupar el oro , plumeria , ropa , y jotas, que tenian los caltellanos , que fe eltimaba en mas de fetecientos mil ducados. otros, que por no ver alli a los tlaxcaltecas , fus morrales enemigos , y por averles derribado [us idolos , 
torquemada_v1	1000	mil	words	person	vian de punta , y ali no hacian dano. gano la torre, mato a los que la defendian , entro por la ciudad , quemo mas de mil cafas, gano (ere puentes, mato gente iin numero , y aqui llego a gran priela vno de a caballo, a decirle, que los seno
torquemada_v1	2000	dos mil ,	words	other	n traramiento a los huelpedes: que les rogaba dexafen las armas, pues vno de ellos , que moria , les coftaba mas de dos mil , elpecialmente., ayiendo roga-= do con la paz, y tio lesaviendo:tomado fus haciendas , ui forgado fus mu= geres, n
torquemada_v1	3000	y tres mil	words	other	dios de ver aquellas maquinas , iendo las otras dos por orras dos calles. salio ecrnando cortes con los caltellanos , y tres mil tlaxcaltecas : comencaron a arrimar efcalas deide los ingenios, fubian' alas acuteas baxas , y al principio ¡ba la cof
torquemada_v1	1000	mil	words	other	n , ii pudiclen , y los que mas tomaron del teioro , fueron los del campo de narvaez ,que le juzgo valia ferecientos mil ducados , 2unque muchos afirman , que cortes dio vna yegua a los oficiales reales , para que la cargalen del quinto d
torquemada_v1	1000	mil	words	other	n mejor, y libraron fus vidas. faitaron tados los prifioneros , que llevaban, y quaienta y leis caballos , y quario mil irdios amigos. no pudo corres tenerlas lagrimas, por tan gran perdida. acordofe de lo mal que higo cn no vifitar a m
torquemada_v1	500	quinientos	words	person	aber adonde , fin comida , ni fox corro ; pero encomendardoie a dios; recogio, y ordeno los que tenia , que ferian quinientos soldados , y veinte y, y feis caballos. pregunto por martin lopez , hallo ,que eftaba alli, y holx go de ello 5 y 
torquemada_v1	200000	docientos mil	words	person	e metio en vnos maizales, adonde hilo otro , y fe fueron falvos 23€, y dino, que los que bolvian, le parecian mas de docientos mil indios: enelta tan temeraria noche , ( que los etpanoles la llamaron la noche tmilte ) le mataron a corres a (us propr
torquemada_v1	3000	tres mil	words	person	 cortes a ver lo que pafaba 3 dio animo a todos fu prefencia , porque los indios los fatigaban. elevaba vn caltellano tres mil petos de orv, y dixo : senor, que hure de elto; libro ovarto que no puedo andar? relpondio cora res : dad al dia
torquemada_v1	400	quatrocientos	words	person	pucs los otros los acaben. y patada media noche, derermino cortes de partir la bueltra de tlaxcalla , con menos de quatrocientos caftellanos , y feifcientos indios amigos , y veinte y tres caballos. higo ocho capitanes, dio la vanguarda a diego de o
torquemada_v1	200000	docientos mil	words	person	os de blanco , pa= recia el campo nevado. dicen los que mejor cuentan efta datalla , que lle= gaban los indios a (er docientos mil en numero 3 ( que folo decirlo alfombra ) ella vez [e tuvieron los caltellanos por perdidos , acabados , y muertos, v
torquemada_v1	20000	veinte mil	words	other	uanras fernando cor< tes tuvo en fu vidas figuieron jos cal tellanos la vietoria 3 mataron , fegun fe pudo entender, veinte mil de ellos, y todos los demas defaparecieron den< tro de breve rato. en eita batalla def pojaron muchas riquecas , la q
torquemada_v1	1000	mil	words	person	e pararon, y le retrelcaron, porque haita alli (1empre avian traido poca, y mala. llegaron a hueyotlipa , lugar de dus mil cafas, de la senoria de tlaxcalla , no ofando acometer los indios , fino dando gran grita de lo alto de las sierras. sa
torquemada_v1	100000	cien mil	words	person	ormiguero la gente , que faliaa los caminos a ver los caitellanos. salio 4recibira cortes,la serioria , con mas de cien mil hombres; ( y no ducien= herrera. tos mil , como dice herrera ) porque el mosolin. padre frai toribio motolinia , dic
torquemada_v1	1000	mil ,	words	person	ver los caitellanos. salio 4recibira cortes,la serioria , con mas de cien mil hombres; ( y no ducien= herrera. tos mil , como dice herrera ) porque el mosolin. padre frai toribio motolinia , dice , que elte numero es el que aqueita senor
torquemada_v1	1520	mil quinientos y veinte	words	other	es de agolto , sep. tiembre, octubre , noviembre , di. ciembre , y enero, que es el primer mes del ano liguiente, de mil quinientos y veinte; tambien eftuvieron pacificos tojo el mes de febrero, y marco; pero en el mes de abril , en el qual los mexicanos ce
torquemada_v1	100000	cien mil	words	person	go maxixcatzin , y que xicotencatl cl mogo le queria mal ; y quando fupo , que maxixcatzin avia ofrecido a juan perez cien mil hombres , para que con los ochenta caltellanos , fuelen a focorrer 3 cortes , conlidcrando el ada , que le huviera dad
torquemada_v1	50000	cinquenta mil	words	person	an 5 juzgando tambien , quede efta guerra avia de relultar mucha granx deza a fu dominio, le ofrecieron aludarle con cinquenta mil soldados. fernando cortts , viendo que las colas le iban difponiendoa fu guiy to , y que no folo era julto , pero n
torquemada_v1	200000	docientos mil	words	other	ruz 5 pedia gente , y caballos , porque eltos eran el principal nervio de aquella guerra , y decia, que valia cada yno docientos mil maravedis. prometia de fujetar a la corona real de caftilla , aquel granditimo imperio mexicano , con poca aluda , que
torquemada_v1	30000	treinta mil	words	other	ed a geronimo de aguilar ,la lengua de quien fe avia lacado , y facaba grandilimo provecho. con elta relacion , y con treinta mil peios de oro de los quintos, y de [ervicio , delpacho 4 alonio de mendoga, y en elta conformidad e[crivieron al rel lo
torquemada_v1	1000	mil	words	other	al pus blicaban los mexicanos en todas partes. salio, pues, de tlaxcalla fernando corres, con fus caftellanos, y feis mil flecheros, entre ranto que acababan de juntar cinquenta mil tlaxcal315 tecas , que avia de llevar xicotencatl; a lo q
torquemada_v1	50000	cinquenta mil	words	other	lio, pues, de tlaxcalla fernando corres, con fus caftellanos, y feis mil flecheros, entre ranto que acababan de juntar cinquenta mil tlaxcal315 tecas , que avia de llevar xicotencatl; a lo qual le aiudaban alonio de ojeda, y juan marquez , los quales
torquemada_v1	150000	ciento y cinquenta mil	words	person	onde acudio ranta gente de las senorias de huexortzinco , y de cholulla , que fe tuvo por cierro , que eran en todos ciento y cinquenta mil soldados. | los de cacatepec, lugar amigo de tepeacac , que fabian , que cami= naba el exercito , falieron al camino
torquemada_v1	1000	mil	words	other	cena aquella noche , de pier nas , y bracos, porque fin los afado-= res de palo, que eran infinitos , luvo cinquenra mil ollas de carne humana. los caltellanos lo palaron mal tres dias , que alli fe detuvieron, porque avia falta de agua ,
torquemada_v1	20000	veinte mil	words	person	" , para que mejor, fugle reicrido, ""abono ll."" $517 acaecio que llegarona vna ciudad; dicha quaunquechulla, halta veinte mil hombres de guerra , embiados de el hermano de motecuhguma -, que le (ua cedio en cl imperio , con fin deimpe=: dir , "
torquemada_v1	100000	cien mil	words	person	"en infantes , y diez caballos: eh juntandofe con diego de ordas , y alonio de avila , fueron caminando , y con ellos cien mil indios amigos""; embio 2 decir al senor de quauhquechula, con -fus menlageros , que eltuvieie mui “advertido , en tene"
torquemada_v1	1000	mil	words	person	a nevada, que le: dice el volcan ; aj muchas huertas de fraras , porque toda es tierra mar fecrito peniio difico feis mil vecinos , y haciale va gran mercado , como en las demas ciudades grandes. supo fernando cortes, que en otra ciudad . d
torquemada_v1	8000	ocho mil	words	person	; acordo de ir 2 ellos con [us caltellanos *, y indios , que nunca le dexaron. hallo, que en la piaca eftaban haifta ocho mil hombres en orden 3 embiolos a hablar , y noqueriendo oir lu embaxada , «arremetio a ellos, pero luego (e pulieron en 
torquemada_v1	3000	tres mil	words	person	 por la otra la sierra: hacele en ella vn gran mercado 5 es tierra mui fertil , y en fu termino ai minas de oro; tiene tres mil vecinos. sabida elta vietoria , acudieron muchos lugares a dar obediencia a cora 165,con que la tierraie iba pacifican
torquemada_v1	2000	dos mil , y	words	other	nde los caftellanos tuvieron mucho que hacer , y al cabo fueron vencidos los naturales , y dados por efclavos mas de dos mil , y repartidos como los demas , de que las republicas amigas recibian gran contento, viendofe trians far de [us enemigos 
torquemada_v1	20000	veinte mil	words	other	 cortes elta perdida, por lo qual embio a diego de ordas; y 3 alonio de avila , con algunos pocos caballos , y haita veinte mil in= dios amigos , los quales caftigaron bict efte cafo , con muerte , y prifion de muchos ; y hallaron , que los culh
torquemada_v1	20000	y veinte mil	words	person	 en cinguenta villas , y lugares , con £us forralezas , y cafas fuertes , que eran de fu liga , tenia masde cien. to y veinte mil vecinos. en la seno+ ria de tlaxcalla , de puertos arribas adonde avia felenta senores de valfallos ,tenia mas de cien
torquemada_v1	120000	ciento y veinte mil	words	person	mil vecinos. en la seno+ ria de tlaxcalla , de puertos arribas adonde avia felenta senores de valfallos ,tenia mas de ciento y veinte mil vecinos, en la senoria de huexotzinco , cinquenta mil. en la seno= ria de chiolulla , quarenta mil. en la provincia de
torquemada_v1	50000	cinquenta mil	words	person	as adonde avia felenta senores de valfallos ,tenia mas de ciento y veinte mil vecinos, en la senoria de huexotzinco , cinquenta mil. en la seno= ria de chiolulla , quarenta mil. en la provincia de tepeacac, acatcinco, y, quecholla , ochenta mil. en
torquemada_v1	40000	quarenta mil	words	other	enia mas de ciento y veinte mil vecinos, en la senoria de huexotzinco , cinquenta mil. en la seno= ria de chiolulla , quarenta mil. en la provincia de tepeacac, acatcinco, y, quecholla , ochenta mil. en las ciux dades de quauhquechulla , jizocan, 
torquemada_v1	80000	ochenta mil	words	other	, cinquenta mil. en la seno= ria de chiolulla , quarenta mil. en la provincia de tepeacac, acatcinco, y, quecholla , ochenta mil. en las ciux dades de quauhquechulla , jizocan, con todo lo a ellas fujero , veinte mil, iin otros muchos pueblos , 
torquemada_v1	20000	veinte mil,	words	other	, acatcinco, y, quecholla , ochenta mil. en las ciux dades de quauhquechulla , jizocan, con todo lo a ellas fujero , veinte mil, iin otros muchos pueblos , y senoresy que feria prolixo el decirlos. cap. lxxx, que en mexico algaron por rei a qua
torquemada_v1	540	quinientos y quarenta	words	person	 de terciopelo fobre las armas, y vna cagaia en la mano, con gran admiracion de lcs indios. hallo quarenra caballos , quinientos y quarenta infantes, nueve pececuelas de artilleria bien chicas. higo quatro eflquadras de los caballos, y nueve companias de lo
torquemada_v1	1000	mil	words	other	ados de ricas plu. mas , llevabanlos quatro aifereces , y luego por hileras , de veinte en vein= te, palaron fefenta mil flecheros , ieny do de trecho en trecho yn eftandarte, con las armas de el capitan de cada compania. los eltandartes 
torquemada_v1	40000	quarenta mil, y	words	person	 todos con buena gracia , baxaban las cabecas, y difpa= raban lus arcos por alto. vinieron los rodeleros, que ferian quarenta mil, y luego diez mil piqueros. efta fue ja gente , que parecio , aunque ojeda en lus memoriales dice, que fueron ciento y ci
torquemada_v1	10000	diez mil	words	person	a , baxaban las cabecas, y difpa= raban lus arcos por alto. vinieron los rodeleros, que ferian quarenta mil, y luego diez mil piqueros. efta fue ja gente , que parecio , aunque ojeda en lus memoriales dice, que fueron ciento y cinquenta mil hom
torquemada_v1	150000	ciento y cinquenta mil	words	person	ta mil, y luego diez mil piqueros. efta fue ja gente , que parecio , aunque ojeda en lus memoriales dice, que fueron ciento y cinquenta mil hombres. y acabada la mueitra , que duro tres horas; xicotencatl , que era el general, def de lugar alto dixo: que fup
torquemada_v1	80000	ochenta mil,	words	other	alanes , con buena orden, con quatro capitanes generales, con fus muiicas militares, haciendo gran eltruendo. serian ochenta mil, porque los demas , parecio , que fe quedafen, hafla que fe llevafen los vergantir.es. lban alonto de ojeda , y juan m
torquemada_v1	1000	mil	words	person	orredores en vn pinar mui efpelo , con muchos pinos atravefados , recien cortados 5 adelan= tofe fernando cortes con mil indios, fueron con achas cortando , y delembaracando otro camino , en lo qual higo cuerdamente , porque los de cul: h
torquemada_v1	100000	cien mil	words	person	mbien def. cubrieron el exercito chiriltiano delde las cumbres de las sierras, y avifando con ahumadas , fe juntaron cien mil hombres, que tomaron vn puelto por donde ne. celariamente el exercito avia de paiar, y alli le aguardaron; y el terce
torquemada_v1	1000	mil	words	person	a , oro, y joias , que en lu tierra fe tomo a elta gente 3 don» de no, que haria , que por cada caftellano , muriefen mil de ellos. ref; pondieron , que quello fe higo por mans dado de el senor de mexico > y que los mexicanos fe llevaron e
torquemada_v1	4000	y quatro mil	words	other	 tido de los enemigos , y vilto , que movian , falio de la ciudad con docientos infantes , y diez y ocho caballos , y quatro mil tlaxcaltecas; fue por la orilla de la laguna a la cindad de litzrapalapa , de diez mil vecinos , que entonces mas de 
torquemada_v1	10000	diez mil	words	person	 y diez y ocho caballos , y quatro mil tlaxcaltecas; fue por la orilla de la laguna a la cindad de litzrapalapa , de diez mil vecinos , que entonces mas de la mitad de ella eltaba fundada en el agua, “cuio senor era cuitlahuac:, hermano 
torquemada_v1	5000	cinco mil	words	other	 los de ltztapalapan , fe retiraban al agua , donde muchos fe ahogaban , y otros te falvaban en las canoas. murieron cinco mil de ellos , pocos tlaxcaltecas , ningun caftellano , huvieron gran defpojo, y pulieron fuego los indios amigos a algu
torquemada_v1	12000	doce mil	words	person	rios, fe fueron mui contentos a lu tierra, dexados eltos en feguro , sandoval,iendo 4 chalco , topo en vn llano con doce mil mexicanos , que con mucha orden lc prelentaron bata. lla; duro dos horas , y fueron totos. sabida la vietoria: por lo
torquemada_v1	1000	mil	words	other	ugar don= de fe armaron los vergantines , y fe hecharon en ella , y todos quantos quieren la ven , porque elta en la mil ma ciudad , y comienga de fus vltimas calas. y afi dice elte padre, que no los armaron , iino que tomaron toda la made
torquemada_v1	180000	ciento y ochenta mil	words	person	bras formales, que yo tengoen fi memorial 3 pero lo dicho tengo por mas cierto , y averiguado ; y proligue , que con ciento y ochenta mil hombres de guerra , que dio la senoria , falieron mui en orden , haita el puecho, dicho hueyotlipa. » dela jurifdicci
torquemada_v1	100000	cien mil	words	person	a errado el numero; porque como ya hemos dicho , en otra parte , tlaxcalla no ponia , ni podia poner jamas arriba de cien mil hombres en campo , fegun lo dexoo eferiro el padre motolinia 5 y avian flido ya en efta ocafion muchos con cortes, y e
torquemada_v1	10000	dos ,ocho mil	words	person	e vieron tendidas las vanderas; los vnos , y los otros con mui grande alegria , comencaron a marchar: iban de dos en dos ,ocho mil hombres, que lleyaban la ligacon , y tlablacon de los vergantines. de vanguarda iban ocho caballos , y cien infantes 
torquemada_v1	10000	diez mil	words	person	os, y otros tantos de retaguardia, a los lados iban ayutecatl, y teurepil , principales senores de tlaxcala, con cada diez mil indios. chichimecarl , tambien senor tlaxcalteca , iba con otros diez mil de reraguardia ; los demas ,por no fer menel
torquemada_v1	10000	diez mil	words	person	, principales senores de tlaxcala, con cada diez mil indios. chichimecarl , tambien senor tlaxcalteca , iba con otros diez mil de reraguardia ; los demas ,por no fer menelter , fe bolvieron. comencando a entrar por tierra de culima, parecio , qu
torquemada_v1	8000	ocho mil	words	person	 y como era a media legua de la las guna, y en vn arroio de poca agua, hicieron, fegun lo eferivio martin lopez , ocho mil indios, la canja, que dexamos dicho, tan ancha , que copie, ron los vergantines , y de trecho en trecho , fueron haci
torquemada_v1	5000	cinco mil	words	other	rfeccion. eltando acabado, negocio que tanto defeaba fernando cortes , embio a la villa-rica, a alonio de ojeda,con cinco mil tlaxcaltecas, por dos piegas grandes de arulleria de flierro , que avia alli dexado vna nave de jamaica. llego a la vi
torquemada_v1	180000	ciento y ochenta mil	words	person	ago de clte fervicio, y de los demas, que avia hecho, y porque enreidia, y hablaba bien la lengua, le hico general de ciento y ochenta mil indios, que avia en el campo. tomo l, sr viendo fernando cortes, que e dios eltaban defabridos , porque no fe me
